Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
46740	-402.7074	-398.9497	-3.757622	504101.3	9.504249	0.194147	0.0102539	0.0356581	0.0480431	0.0349335	0.164245	0.00745025	0.0271349	0.108051	0.00181872	0.0503411	0.0455326	0.0351384	0.111289	0.0951096	0.0323595	0.0159754	0.0048643	0.00620492	0.0755699	0.014165	0.100925	0.0361587	0.172393	0.203632	0.0286949	0.0512965	0.0413275	0.155002	0.0283034	0.0552471	0.134818	0.438818	0.99821	0.999542	1.00046	1.00179	2.5649
46750	-398.4625	-395.0234	-3.439072	278717.3	11.66765	0.187543	0.00753658	0.0609232	0.0437727	0.0309569	0.21205	0.00722186	0.0206499	0.019043	0.003731	0.0763982	0.168092	0.0441279	0.130567	0.0391521	0.0138497	0.0198549	0.00152297	0.00893675	0.0869893	0.0533958	0.106746	0.0179856	0.19709	0.15897	0.0266113	0.189575	0.050076	0.176979	0.0228491	0.109042	0.039395	0.273338	0.997593	0.999384	1.00061	1.00241	2.604972
46760	-401.4761	-397.9682	-3.507852	888826	12.40433	0.193291	0.0109131	0.119796	0.0761833	0.0183662	0.0731053	0.065581	0.0102391	0.0292388	0.00106984	0.0582235	0.101784	0.047808	0.178163	0.045504	0.0351402	0.0290853	0.00141354	0.0289269	0.0783421	0.0734666	0.121852	0.0664354	0.195065	0.121072	0.0743313	0.0882975	0.0347092	0.259558	0.0993021	0.0475441	0.0616127	0.161394	0.998652	0.999655	1.00034	1.00135	2.606814
46770	-416.3776	-403.8433	-12.53427	410655.8	14.80803	0.258264	0.0158843	0.13658	0.284045	0.0257398	0.0812411	0.0686498	0.00505441	0.0143726	0.00138328	0.021843	0.0228911	0.0477077	0.284004	0.0526936	0.0273365	0.0217656	0.00057286	0.0421086	0.0921622	0.0459008	0.183885	0.064713	0.0556969	0.198429	0.0148552	0.0867388	0.126467	0.43139	0.0870206	0.0894618	0.0200094	0.246621	0.998017	0.999493	1.00051	1.00198	3.155488
46780	-412.9668	-402.0088	-10.95803	419385.3	8.374872	0.273578	0.0100492	0.0782399	0.121203	0.014731	0.0859921	0.182807	0.00773376	0.0107529	0.000867529	0.0241977	0.0297022	0.0687824	0.202	0.127011	0.0459776	0.107466	0.000175367	0.0317948	0.13373	0.0353348	0.0333334	0.13172	0.117829	0.102282	0.0477658	0.219849	0.0307872	0.512314	0.0265628	0.0315042	0.0315132	0.421463	0.998038	0.999498	1.0005	1.00196	3.299051
46790	-397.8369	-389.91	-7.926846	229032	12.94185	0.237435	0.0156584	0.0370212	0.168416	0.0104509	0.0986427	0.069811	0.0250621	0.0380027	0.00392417	0.0272938	0.0480148	0.121463	0.113157	0.0968157	0.0407652	0.0712715	0.00152228	0.0444439	0.166391	0.0742384	0.0301097	0.208313	0.026668	0.0890482	0.0327895	0.0919412	0.0513624	0.546935	0.0431176	0.0414554	0.07858	0.189733	0.997345	0.99932	1.00068	1.00266	2.939854
46800	-388.0467	-385.1765	-2.87013	974717.2	10.1093	0.238024	0.0157885	0.0326327	0.0813033	0.00648993	0.0783553	0.0147266	0.0558172	0.0364586	0.00164172	0.0397389	0.0928887	0.0645123	0.132092	0.0345403	0.00360759	0.0756738	0.00337335	0.0289656	0.0926989	0.145103	0.0332846	0.0831578	0.0181336	0.163996	0.0323068	0.0583078	0.0759893	0.428339	0.090649	0.0108827	0.0488637	0.194751	0.998713	0.999671	1.00033	1.00129	2.513093
46810	-398.7635	-395.1948	-3.568736	321176.5	10.04949	0.16201	0.013923	0.0783099	0.0666321	0.00831128	0.113585	0.0122206	0.0363164	0.0469611	0.0002717	0.0183231	0.146558	0.0212985	0.0653415	0.0858307	0.00178084	0.0423224	0.00758481	0.0513933	0.0818825	0.244856	0.0865142	0.060994	0.0227421	0.214298	0.0258509	0.0277242	0.0673268	0.587661	0.0490125	0.0134181	0.0296021	0.0884139	0.997758	0.999426	1.00057	1.00224	2.579271
46820	-392.7081	-388.6936	-4.014496	680509.2	9.636427	0.26467	0.0159214	0.0529646	0.0626592	0.00607392	0.166814	0.0155764	0.0280782	0.0127363	0.00094769	0.030764	0.0714891	0.0212985	0.0546499	0.120755	0.000773391	0.0495304	0.0293978	0.0417277	0.126886	0.350685	0.108504	0.0815454	0.0606558	0.148756	0.010578	0.058549	0.185834	0.219357	0.0600722	0.00454878	0.0163676	0.121764	0.99846	0.999606	1.00039	1.00154	2.60093
46830	-389.8725	-387.9677	-1.904788	285205.1	12.43495	0.179162	0.00535212	0.00728463	0.126482	0.00451142	0.142018	0.0153346	0.0245296	0.0476291	0.00147075	0.0183757	0.0669456	0.023973	0.0627981	0.0386614	0.00155536	0.0179567	0.0198122	0.0193133	0.107458	0.33403	0.116066	0.0934989	0.0873124	0.109584	0.0159698	0.0140934	0.204262	0.309136	0.135387	0.00371083	0.0046328	0.119222	0.997621	0.999391	1.00061	1.00238	2.47753
46840	-393.6474	-390.5499	-3.097472	843727.7	10.81609	0.181932	0.00297303	0.0337816	0.167461	0.00793083	0.131315	0.0358892	0.0214909	0.0562713	0.00901623	0.0271919	0.0279012	0.0357974	0.085988	0.0559362	0.00129717	0.0666659	0.0117289	0.0199664	0.114657	0.13055	0.0914649	0.16807	0.0968595	0.154747	0.00690269	0.0462967	0.163653	0.430695	0.0797082	0.00531213	0.0022332	0.0913224	0.998617	0.999646	1.00035	1.00138	2.563005
46850	-404.377	-395.854	-8.522998	89696.58	11.99375	0.296558	0.00423842	0.0238888	0.0507741	0.00278257	0.235784	0.0749565	0.0600358	0.0629529	0.00619002	0.0269076	0.0575068	0.0120353	0.204916	0.0124822	0.0019025	0.0259737	0.0224778	0.00588883	0.0879912	0.138447	0.20338	0.0716363	0.222123	0.19461	0.0186627	0.0438164	0.145315	0.453224	0.134902	0.00411764	0.000715715	0.121241	0.995759	0.998913	1.00108	1.00425	3.028433
46860	-398.4686	-394.3963	-4.072216	104718.5	12.41637	0.171657	0.00734273	0.0314379	0.0836472	0.00970682	0.149443	0.0385876	0.054163	0.0514628	0.014804	0.0257425	0.0376476	0.0223415	0.256555	0.00398771	0.000943394	0.0256745	0.0109647	0.0126002	0.0260231	0.243897	0.137089	0.0644837	0.0924871	0.132598	0.172395	0.0148343	0.189963	0.316156	0.154839	0.00224438	0.00524639	0.091158	0.996075	0.998994	1.001	1.00393	2.652124
46870	-407.5933	-404.6242	-2.969043	561976.1	10.25326	0.146385	0.00909529	0.104854	0.0345533	0.0338643	0.0413551	0.0349574	0.0332346	0.0231982	0.0730982	0.0460121	0.0317356	0.018551	0.283412	0.0130676	0.00336605	0.0511266	0.0130567	0.0324138	0.0294449	0.214728	0.233581	0.139136	0.0562879	0.0425956	0.127317	0.0333326	0.137047	0.294937	0.119093	0.0010448	0.00167454	0.0725986	0.998305	0.999566	1.00043	1.0017	2.530156
46880	-397.9499	-391.4556	-6.494272	960266.7	9.615719	0.306548	0.00512076	0.145083	0.0604722	0.0285554	0.212013	0.0476481	0.0202541	0.0380231	0.0239936	0.0565924	0.0157996	0.0246375	0.282303	0.0494499	0.00142423	0.0288592	0.0255737	0.0431389	0.0739157	0.404424	0.0869537	0.047871	0.0531093	0.0257771	0.141145	0.061307	0.0746217	0.288278	0.136665	0.000806787	0.00313665	0.0439652	0.998703	0.999668	1.00033	1.0013	2.857466
46890	-399.7162	-395.9533	-3.762862	927210	15.49982	0.129516	0.0117116	0.0423886	0.301918	0.0354278	0.101163	0.103622	0.012775	0.0263854	0.0278813	0.0268881	0.0118477	0.0300821	0.190628	0.0800603	0.0038386	0.041585	0.0371307	0.0251813	0.0656455	0.328201	0.0831271	0.0555837	0.0387583	0.0617693	0.0526721	0.0382941	0.147489	0.294663	0.062527	0.00276167	0.00969851	0.0558128	0.99868	0.999663	1.00034	1.00132	2.537031
46900	-398.2947	-394.9479	-3.346837	832765.8	12.69786	0.164757	0.0673	0.0338915	0.125505	0.0425617	0.154211	0.0779764	0.0128561	0.0309256	0.0280987	0.0370547	0.0138462	0.0367057	0.140911	0.0388786	0.0359185	0.0845695	0.0568362	0.0346578	0.0465224	0.334117	0.0980157	0.0673767	0.0845102	0.0967254	0.0544505	0.0856499	0.113853	0.23413	0.0896851	0.0067952	0.0191688	0.0415713	0.998607	0.999644	1.00036	1.00139	2.590032
46910	-413.3904	-407.7526	-5.637789	416046.9	13.88277	0.205911	0.0844674	0.109108	0.0742864	0.0221056	0.0689168	0.0626616	0.0122393	0.0499152	0.051264	0.0440017	0.0146638	0.0392708	0.210794	0.0317149	0.0357042	0.0752601	0.0508523	0.0945826	0.166648	0.254238	0.164927	0.0534735	0.054203	0.0661084	0.085518	0.083165	0.0859906	0.197939	0.0747563	0.00785337	0.00322059	0.0932287	0.99803	0.999496	1.0005	1.00197	2.728989
46920	-397.2486	-392.2868	-4.961742	668312.7	14.26617	0.18859	0.0246305	0.295019	0.0421329	0.0675668	0.187889	0.0624558	0.00519163	0.0729005	0.0143103	0.0372907	0.037166	0.0563029	0.158901	0.0258275	0.0399115	0.0559201	0.0575474	0.0857799	0.0496506	0.138361	0.0615794	0.0527898	0.0304126	0.108478	0.0445314	0.0639633	0.042171	0.290208	0.0446644	0.0186435	0.00713501	0.19798	0.998446	0.999602	1.0004	1.00156	2.665902
46930	-401.9808	-392.2614	-9.71942	946480	11.77715	0.201615	0.00873172	0.306681	0.041921	0.130426	0.15672	0.0635622	0.00273011	0.139487	0.0188319	0.0576913	0.0200923	0.0979108	0.187763	0.0278954	0.00927164	0.0329228	0.0335513	0.0882903	0.0980961	0.145608	0.131969	0.0819088	0.022882	0.13289	0.0430969	0.0373978	0.124754	0.296376	0.182117	0.0356629	0.0101965	0.169281	0.998694	0.999666	1.00033	1.00131	3.138332
46940	-408.9339	-401.1763	-7.757522	556969.1	15.91879	0.168784	0.0209494	0.189811	0.0485394	0.122941	0.0532345	0.091663	0.0173684	0.10016	0.0136943	0.0505535	0.0844521	0.0532414	0.208396	0.0140548	0.0164349	0.0240259	0.0316157	0.0466835	0.141818	0.297674	0.130321	0.12025	0.0485892	0.0424126	0.00494004	0.0256072	0.0367882	0.202909	0.204137	0.0376294	0.0321133	0.0894336	0.998297	0.999564	1.00043	1.0017	2.771226
46950	-402.1082	-398.539	-3.569187	271226.9	10.68992	0.117555	0.0702001	0.0941011	0.044303	0.201184	0.102394	0.0804234	0.0393429	0.0371936	0.00907213	0.0702275	0.0637131	0.043798	0.136313	0.0201351	0.0131023	0.0238277	0.0138556	0.0286622	0.0995537	0.341054	0.0951382	0.0517933	0.090458	0.0609301	0.00566661	0.0849835	0.0331852	0.287208	0.073421	0.0764042	0.0475443	0.046777	0.99756	0.999376	1.00062	1.00244	2.603522
46960	-406.7819	-398.0376	-8.744269	654107.4	9.493404	0.247031	0.0705571	0.101482	0.0655823	0.0715967	0.12667	0.0905874	0.0380293	0.00904558	0.0434863	0.034894	0.0535966	0.080757	0.143387	0.0232698	0.00229706	0.0565456	0.0204977	0.0378918	0.125853	0.443334	0.130379	0.0809299	0.066842	0.0428155	0.00599065	0.0452284	0.0563556	0.172661	0.188629	0.160369	0.0375381	0.215235	0.998429	0.999598	1.0004	1.00157	3.089365
46970	-398.1561	-392.4691	-5.687038	908259.6	10.19044	0.11501	0.0488413	0.0348685	0.0359167	0.0653744	0.116304	0.103929	0.0173618	0.00676339	0.0346889	0.0337469	0.06867	0.0159585	0.258808	0.0637801	0.0020047	0.0461435	0.00423304	0.0586194	0.107589	0.542954	0.133825	0.105238	0.0249617	0.0310627	0.00544889	0.0141017	0.0120904	0.129828	0.130527	0.0598258	0.0140943	0.351236	0.998667	0.999659	1.00034	1.00133	2.793804
46980	-400.207	-395.4378	-4.769181	361913.1	9.588276	0.109094	0.0846143	0.0393412	0.100169	0.00894722	0.151391	0.0561536	0.0487398	0.00887043	0.0168249	0.0906867	0.0372139	0.0517343	0.192269	0.0741702	0.00411238	0.0777726	0.00589461	0.0946422	0.0957464	0.300054	0.138531	0.0504787	0.03386	0.0174125	0.00328343	0.0317626	0.0154368	0.0520473	0.178992	0.0628981	0.0111336	0.432186	0.997888	0.99946	1.00054	1.00211	2.676464
46990	-400.3642	-392.8548	-7.509391	558453.1	8.173353	0.30121	0.09795	0.0378582	0.119854	0.0732405	0.156022	0.0688045	0.0211867	0.0167935	0.00858799	0.0868404	0.0326747	0.0625394	0.134618	0.0754561	0.0274819	0.0245388	0.0260022	0.0535094	0.0557474	0.191658	0.132132	0.0406651	0.0514299	0.0274755	0.00401806	0.00568029	0.0254846	0.0357069	0.0763037	0.109322	0.0150239	0.669231	0.9983	0.999565	1.00043	1.0017	2.865046
47000	-391.6925	-394.2181	2.525585	322607.8	11.82117	0.12281	0.0164234	0.026103	0.0257564	0.0792003	0.107369	0.069411	0.00433846	0.0321542	0.0166078	0.0221843	0.0190625	0.0748086	0.103782	0.0797218	0.039898	0.0188863	0.0118154	0.0489193	0.145186	0.163123	0.0513867	0.175465	0.0394539	0.0263005	0.00178074	0.00294653	0.0583014	0.0587781	0.0654119	0.115584	0.0229054	0.254586	0.997763	0.999428	1.00057	1.00224	2.100462
47010	-398.0343	-389.9275	-8.106819	442005.4	13.01161	0.12991	0.0263843	0.0590385	0.0125237	0.103817	0.138601	0.0687297	0.00357866	0.0576383	0.0193415	0.0354696	0.0195291	0.071182	0.184336	0.0251976	0.0127702	0.0095944	0.00679477	0.116808	0.0883546	0.112421	0.15647	0.210418	0.044783	0.0355294	0.0060286	0.00159715	0.114014	0.0748304	0.141972	0.0697475	0.0562937	0.736782	0.998089	0.999511	1.00049	1.00191	2.950486
47020	-403.0032	-395.0461	-7.957051	650165.2	9.639659	0.168626	0.0440973	0.0568423	0.0242743	0.128497	0.203497	0.131138	0.0182124	0.0665836	0.00251707	0.0596456	0.0476865	0.0862283	0.265903	0.0279206	0.0217488	0.00651498	0.00322316	0.249006	0.120768	0.0179975	0.171271	0.269865	0.0179917	0.0234985	0.00921939	0.000860038	0.134775	0.222719	0.0822132	0.0548775	0.0321313	0.239784	0.998424	0.999597	1.0004	1.00158	3.010132
47030	-408.0992	-396.0179	-12.08127	941887.4	10.99687	0.163639	0.0802316	0.166614	0.0399557	0.0872963	0.172707	0.0800859	0.00545062	0.0313688	0.00126999	0.0762473	0.0423333	0.0645278	0.211782	0.058231	0.0324555	0.00261146	0.0014841	0.170378	0.12795	0.0597908	0.387369	0.433515	0.0404099	0.0162804	0.0145392	0.00218072	0.0177014	0.347485	0.0860507	0.0497918	0.0125945	0.299939	0.998691	0.999665	1.00033	1.00131	3.384267
47040	-394.1108	-387.9716	-6.1392	574972.2	12.45518	0.238963	0.0571125	0.183747	0.0738634	0.0675381	0.109486	0.0461457	0.00135078	0.0279578	0.00113869	0.0588689	0.0433	0.0378098	0.15663	0.0991986	0.0324555	0.00122024	0.00717071	0.27461	0.0992756	0.0811509	0.081249	0.251901	0.0311074	0.0599044	0.0229262	0.00274288	0.0262549	0.19062	0.103475	0.0671305	0.0247687	0.256386	0.998324	0.999571	1.00043	1.00168	2.81746
47050	-401.8456	-392.5041	-9.341471	191968.9	8.333936	0.131222	0.0778514	0.0749869	0.114526	0.0362774	0.344358	0.0284198	0.00163718	0.0452339	0.00371134	0.0987361	0.132118	0.0643724	0.132515	0.0803215	0.0430153	0.00114365	0.0110207	0.222295	0.178699	0.0884486	0.0370401	0.252938	0.0269458	0.0691892	0.0507948	0.00479105	0.044167	0.308855	0.105985	0.0494256	0.0286067	0.213214	0.9971	0.999258	1.00074	1.0029	3.102863
47060	-400.0552	-393.4364	-6.618805	172620.6	13.24615	0.331056	0.0255846	0.0419119	0.0382171	0.0348844	0.25027	0.0514903	0.00151356	0.0459193	0.0171434	0.0289708	0.0638124	0.144437	0.115946	0.0803499	0.157295	0.000580855	0.00751802	0.184176	0.0499425	0.0381223	0.0358792	0.205417	0.0145955	0.0720561	0.0729371	0.0248405	0.04464	0.154384	0.0682655	0.0533631	0.0162944	0.35506	0.996942	0.999217	1.00078	1.00306	2.826874
47070	-403.4015	-395.0781	-8.32341	742836.7	8.943487	0.18562	0.00841666	0.0316868	0.0696672	0.0215049	0.20168	0.0765736	0.00944478	0.0212998	0.0212849	0.063651	0.208709	0.085926	0.160485	0.0371547	0.144906	0.000144196	0.00495485	0.0743064	0.0424905	0.0500884	0.185034	0.247645	0.0138742	0.103193	0.0868198	0.0370426	0.029398	0.194316	0.107729	0.0830502	0.0255509	0.390737	0.998526	0.999623	1.00038	1.00148	3.024385
47080	-413.8001	-405.3146	-8.48552	438495.4	10.31302	0.137147	0.0170904	0.0164409	0.0584391	0.0357331	0.0948148	0.129854	0.00767988	0.0172329	0.0574364	0.00564272	0.177328	0.10644	0.103404	0.0992714	0.0912713	0.000419699	0.0164701	0.32365	0.0254365	0.08917	0.08537	0.132879	0.00545099	0.0609463	0.18688	0.0333322	0.0218817	0.0613148	0.121802	0.286967	0.0109599	0.44968	0.998081	0.999509	1.00049	1.00192	3.067835
47090	-402.3678	-394.5888	-7.778941	722490.3	7.580346	0.282869	0.0563627	0.00473737	0.0431563	0.0266989	0.082372	0.0322036	0.013863	0.0346978	0.0274814	0.0470887	0.174855	0.00985824	0.236745	0.133622	0.108031	0.000659822	0.00478299	0.112298	0.0335854	0.160178	0.0844463	0.0997324	0.00484562	0.0625861	0.0373632	0.0223721	0.0344335	0.026246	0.173496	0.13325	0.00542858	0.502137	0.998505	0.999618	1.00038	1.0015	2.812485
47100	-393.8949	-391.2803	-2.614539	252039.8	10.75893	0.141951	0.0244763	0.0274095	0.0392806	0.0194141	0.131093	0.0168477	0.0218492	0.0568029	0.00512744	0.0252079	0.0417201	0.0265221	0.257042	0.106361	0.0575999	0.000493052	0.00400906	0.116555	0.0287978	0.0955388	0.0779823	0.191992	0.00531114	0.0367149	0.0307333	0.0136746	0.127807	0.127483	0.0916651	0.12415	0.0117339	0.4332	0.997469	0.999352	1.00065	1.00253	2.516546
47110	-406.9547	-399.5283	-7.426419	253398.5	11.20779	0.16087	0.0637637	0.0316995	0.0451067	0.0184721	0.0561792	0.0172567	0.021397	0.134747	0.00371385	0.0160593	0.0637142	0.0409532	0.174123	0.114294	0.0281059	0.000902509	0.00576685	0.159718	0.0219505	0.128486	0.106513	0.261934	0.00701301	0.0232175	0.0853316	0.0630823	0.0618542	0.0368698	0.156488	0.139035	0.0401318	0.668682	0.997476	0.999354	1.00064	1.00253	2.95743
47120	-396.5767	-389.7769	-6.799738	289602.4	10.30595	0.301106	0.0233932	0.028844	0.0875896	0.0115212	0.0383772	0.0181385	0.0336091	0.0994817	0.00607061	0.0368147	0.0330202	0.0385527	0.179416	0.0409285	0.0153377	0.00403865	0.0049578	0.133192	0.0417419	0.103957	0.052772	0.14567	0.0153283	0.0121227	0.0556681	0.0738335	0.229516	0.0895665	0.142653	0.181871	0.0827297	0.542487	0.997639	0.999396	1.0006	1.00236	2.904307
47130	-404.5604	-395.0168	-9.543552	562366.2	9.897468	0.348057	0.0381287	0.0443844	0.0392916	0.0149922	0.130164	0.0149615	0.0124647	0.119014	0.00430189	0.0569103	0.11307	0.0182808	0.153679	0.0737497	0.00454036	0.0265673	0.00276261	0.227576	0.073352	0.0490285	0.0401368	0.138108	0.00955005	0.0145676	0.163959	0.0776196	0.201165	0.396809	0.0401791	0.133407	0.0512021	0.342828	0.998305	0.999567	1.00043	1.0017	3.174808
47140	-414.985	-399.9564	-15.02861	517005.3	9.029745	0.196052	0.0639311	0.0488548	0.137541	0.00648287	0.234755	0.0811954	0.014916	0.139661	0.0112364	0.0224133	0.0674175	0.0205032	0.146516	0.0574205	0.00829673	0.0249609	0.00413697	0.190905	0.0773033	0.196456	0.0731053	0.256574	0.0167017	0.0217866	0.165388	0.0787524	0.341564	0.404319	0.0867203	0.156042	0.0611589	0.358164	0.998233	0.999548	1.00045	1.00177	3.771231
47150	-405.7989	-394.9738	-10.82508	562509.1	10.25238	0.19348	0.0375052	0.0476113	0.052166	0.00733786	0.288867	0.0779989	0.00731954	0.0979547	0.0434506	0.102349	0.11077	0.0173936	0.185117	0.0484128	0.0117504	0.0982049	0.00558292	0.0692411	0.0426279	0.0943505	0.057452	0.24936	0.0316483	0.0392136	0.159095	0.0748361	0.113216	0.567941	0.0613874	0.121261	0.0292541	0.152223	0.998306	0.999567	1.00043	1.0017	3.296378
47160	-404.1154	-393.075	-11.04043	923028.7	9.621075	0.112927	0.0322064	0.0232513	0.0274759	0.0218553	0.0872316	0.0918602	0.00956701	0.0617889	0.0563347	0.0853902	0.105394	0.0183716	0.252955	0.0385929	0.0138293	0.0365619	0.00237186	0.0673282	0.023642	0.0320107	0.087051	0.306725	0.036487	0.0542651	0.191993	0.033403	0.102055	0.465765	0.0838935	0.141971	0.0296531	0.595987	0.998677	0.999662	1.00034	1.00132	3.330195
47170	-403.4657	-396.591	-6.874723	806579.4	10.11527	0.375471	0.0298084	0.00627599	0.0211178	0.0151201	0.0404707	0.0855718	0.0102158	0.0584041	0.0359389	0.123081	0.0746251	0.0592991	0.129223	0.0618862	0.0958448	0.0123157	0.00108076	0.0841776	0.0449403	0.0334694	0.105816	0.225764	0.0385924	0.0824205	0.375355	0.0842572	0.123417	0.0962693	0.0802721	0.0656166	0.0179184	0.215276	0.998585	0.999638	1.00036	1.00142	2.909313
47180	-401.8753	-395.5561	-6.319198	874239.6	9.919541	0.240537	0.0853879	0.00327363	0.0112839	0.016294	0.102847	0.0519937	0.0296471	0.0345647	0.0326375	0.0631213	0.0690538	0.0441546	0.190068	0.097483	0.0734379	0.0432753	0.000340786	0.135425	0.0153462	0.0212429	0.0527247	0.333575	0.0315909	0.0804669	0.166916	0.0174546	0.188825	0.069559	0.125083	0.0194021	0.0136945	0.388951	0.998641	0.999652	1.00035	1.00136	2.849658
47190	-402.2829	-396.9081	-5.374839	864459.5	11.1397	0.203978	0.139724	0.0111837	0.0212164	0.00719268	0.0694217	0.0407364	0.0224967	0.0852875	0.0191847	0.0310278	0.0570325	0.0218416	0.148583	0.0780891	0.0450249	0.0519931	0.0028618	0.0660338	0.0316455	0.0126667	0.0827043	0.304795	0.0274793	0.0722629	0.161852	0.0479858	0.224293	0.207094	0.191405	0.0231069	0.0145816	0.249728	0.998633	0.99965	1.00035	1.00137	2.774509
47200	-398.8181	-392.7678	-6.050322	750960.2	12.72768	0.153699	0.167414	0.0154484	0.0867139	0.00320458	0.0316855	0.0751468	0.0116257	0.0913219	0.0111306	0.0035835	0.0205639	0.0690544	0.166672	0.039427	0.0203364	0.0756634	0.00406832	0.0832503	0.0129956	0.00825904	0.162783	0.0989628	0.115896	0.0711068	0.13521	0.10657	0.119079	0.126082	0.0798867	0.0177324	0.00702088	0.610393	0.998534	0.999625	1.00037	1.00147	2.801987
47210	-396.6063	-392.1027	-4.503609	444632.1	10.69072	0.14689	0.0652901	0.021338	0.0866982	0.00883867	0.0543238	0.0983727	0.0106247	0.0329244	0.0031701	0.0070707	0.0044023	0.0850836	0.167853	0.0292723	0.0194178	0.0301975	0.00907169	0.031286	0.0168143	0.00465414	0.14559	0.127423	0.093321	0.0290109	0.288214	0.157773	0.115439	0.103783	0.184321	0.053815	0.00362661	0.455036	0.998094	0.999512	1.00049	1.00191	2.690948
47220	-401.5364	-396.2128	-5.32355	705080.3	10.81038	0.104623	0.15212	0.0156032	0.0796496	0.0598363	0.0994909	0.0677232	0.0146569	0.0762482	0.00350879	0.0175291	0.0164171	0.0356106	0.096003	0.0240606	0.0669662	0.0487874	0.00328263	0.082522	0.0333135	0.0104836	0.171232	0.0372923	0.116781	0.085283	0.159602	0.199561	0.0381692	0.097209	0.133698	0.0833309	0.00329525	0.534883	0.998487	0.999613	1.00039	1.00151	2.768773
47230	-409.6235	-407.4565	-2.167032	133654.9	15.2965	0.12363	0.176882	0.0135087	0.0965589	0.052687	0.0715953	0.0975176	0.0278557	0.0745244	0.00578292	0.0185854	0.0214764	0.112716	0.048624	0.0215484	0.12346	0.0195579	0.00358652	0.0628511	0.019473	0.0107376	0.105526	0.0757529	0.089438	0.0981325	0.0557543	0.267919	0.00748242	0.018461	0.116691	0.101852	0.00524391	0.295188	0.996525	0.99911	1.00089	1.00348	2.440599
47240	-403.0645	-399.702	-3.362497	404134.5	15.14919	0.0965861	0.0669757	0.0123586	0.0485488	0.0232591	0.110208	0.0956193	0.0151869	0.0773673	0.0201843	0.0346433	0.168592	0.0980006	0.140274	0.0451298	0.121094	0.0305574	0.0192111	0.0625714	0.00901394	0.0474386	0.0716978	0.0890999	0.0820475	0.0689823	0.138939	0.128579	0.00834776	0.0239359	0.168991	0.0680081	0.0267434	0.305916	0.998001	0.999489	1.00051	1.002	2.524109
47250	-399.3667	-397.1359	-2.230749	361329.2	11.22683	0.215332	0.0539009	0.0418612	0.0571889	0.0585176	0.0962151	0.0222835	0.030935	0.0402803	0.0223223	0.0355154	0.0698261	0.098036	0.146598	0.0598097	0.0455213	0.07458	0.0742979	0.0182311	0.00473333	0.0246165	0.111316	0.187972	0.105165	0.0385594	0.139416	0.158337	0.00845265	0.0339555	0.116848	0.0322462	0.0654662	0.205939	0.997886	0.999459	1.00054	1.00212	2.494274
47260	-405.5677	-397.8206	-7.747077	931806.7	10.54775	0.156683	0.0285077	0.0414453	0.0940458	0.113072	0.0355822	0.0313892	0.0530998	0.0193256	0.00720982	0.041796	0.0652847	0.0774348	0.133245	0.114693	0.0239289	0.0822201	0.0369999	0.0189866	0.00630526	0.0300374	0.214587	0.0902237	0.190866	0.0754164	0.163536	0.1462	0.00725579	0.0156928	0.0717264	0.0422549	0.111023	0.65544	0.998684	0.999663	1.00034	1.00132	2.995514
