Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
9270	-240.1635	-227.1732	-12.99022	408833.5	10.20213	0.243851	0.0368628	0.0389072	0.0237003	0.0175006	0.0534502	0.0404643	0.000861645	0.0155144	0.283017	0.0663838	0.237151	0.00555714	0.0828887	0.0135063	0.045209	0.0510912	0.0431605	0.00271614	0.0988208	0.00701657	0.00342194	0.0274172	0.862201	0.00737518	0.0318801	0.0463779	0.201785	0.145248	0.11791	0.246253	0.382231	0.0302016	0.998013	0.999492	1.00051	1.00199	3.509931
9280	-234.2257	-221.33	-12.89569	938473.4	8.092426	0.218004	0.0130769	0.0588429	0.0487068	0.0119836	0.11955	0.0498911	0.00125335	0.0156015	0.288504	0.00839046	0.0865273	0.0146649	0.087948	0.178993	0.0345928	0.0257918	0.0507078	0.0353018	0.0648788	0.0218025	0.00332694	0.0196254	0.315024	0.011301	0.0312847	0.0579907	0.465186	0.09183	0.123786	0.466855	0.476586	0.0229086	0.998688	0.999665	1.00033	1.00131	3.520717
9290	-236.5256	-218.8599	-17.6657	816110.1	8.126801	0.21793	0.0095846	0.030671	0.0152891	0.0216716	0.0218594	0.0371372	0.00057536	0.041332	0.110986	0.00328361	0.152899	0.01351	0.0873989	0.12448	0.0291806	0.0281322	0.115733	0.00732645	0.0240617	0.0371376	0.00276562	0.0152901	0.471395	0.0159661	0.109543	0.0256968	0.494268	0.279071	0.138215	0.234954	1.15356	0.0382376	0.998593	0.99964	1.00036	1.00141	4.10914
9300	-234.6809	-219.3533	-15.32759	546739.6	7.365411	0.206519	0.010268	0.0117999	0.0198056	0.0368743	0.0330769	0.0103142	0.00168854	0.0332168	0.231813	0.00237886	0.0757156	0.0122472	0.0335099	0.0970605	0.0609622	0.0604661	0.0740766	0.0112457	0.0423741	0.0278484	0.00266674	0.0282823	0.622909	0.028534	0.223453	0.0192189	0.465334	0.177516	0.239981	0.151982	0.715336	0.0279242	0.998281	0.99956	1.00044	1.00172	3.796398
9310	-235.0186	-221.2966	-13.72205	285012.5	9.666271	0.0617172	0.051426	0.0203526	0.0339028	0.0561758	0.0258555	0.0249827	0.00320649	0.0187606	0.0630634	0.00318513	0.0435876	0.00699294	0.0352897	0.174012	0.0547522	0.0976418	0.0765878	0.0200145	0.0243941	0.0123643	0.00355493	0.0174524	0.700132	0.0525041	0.172234	0.0169016	0.665164	0.109425	0.295492	0.124006	0.534959	0.00701854	0.99762	0.999391	1.00061	1.00238	3.607109
9320	-239.544	-230.2134	-9.33053	450262.5	8.705488	0.120842	0.0641392	0.0381681	0.0326368	0.0535658	0.0194424	0.0383685	0.0128482	0.0195871	0.224035	0.00136459	0.028199	0.0128163	0.0202792	0.0291286	0.0367856	0.110308	0.0774305	0.0234346	0.0172817	0.0115716	0.00395612	0.0353165	0.343101	0.0586704	0.0375033	0.0218654	0.397295	0.177297	0.193779	0.18841	0.663182	0.0133744	0.998106	0.999516	1.00048	1.00189	3.125982
9330	-233.7382	-220.0115	-13.72662	184253.8	8.518977	0.252579	0.00965606	0.0195832	0.0247469	0.010375	0.0173318	0.0646509	0.0148377	0.0326347	0.204995	0.00210591	0.024294	0.00493448	0.0225877	0.0172886	0.0520344	0.0791263	0.191824	0.00472444	0.0243164	0.0357052	0.00521728	0.16812	0.164202	0.0539654	0.0373829	0.300021	0.437738	0.123418	0.354951	0.383197	0.458619	0.0337768	0.99704	0.999242	1.00075	1.00296	3.63094
9340	-234.9243	-218.9616	-15.96268	105024.3	8.253125	0.208829	0.0126589	0.0522213	0.0121149	0.0182398	0.0319835	0.0600768	0.0257941	0.113112	0.0370307	0.00124628	0.0918496	0.00366348	0.0216931	0.012298	0.0780962	0.0955497	0.124297	0.0087798	0.0353686	0.044988	0.00164975	0.0883119	0.473058	0.0604218	0.0470592	0.194099	0.187075	0.143247	0.483755	0.304137	0.76537	0.0604362	0.99608	0.998995	1.001	1.00392	3.898509
9350	-243.1956	-225.8299	-17.3657	108906.2	8.212304	0.107239	0.0465374	0.116478	0.00285057	0.0438863	0.0883406	0.0981666	0.0171559	0.0450679	0.0430064	0.000978748	0.19488	0.00787198	0.0690961	0.00357203	0.0987631	0.0563134	0.177504	0.00963362	0.0640909	0.0884098	0.00692842	0.0354985	0.324487	0.0933522	0.0318947	0.129299	0.0863685	0.0203178	0.888878	0.29331	0.433172	0.346452	0.996151	0.999014	1.00098	1.00385	4.0698
9360	-252.052	-228.6188	-23.43328	506446.2	9.085434	0.138946	0.126269	0.140212	0.00375956	0.0371278	0.0325234	0.11884	0.0352879	0.0334918	0.0991252	0.00175062	0.123275	0.0106288	0.217363	0.00604181	0.0535331	0.0422686	0.074103	0.0424109	0.0276151	0.0492298	0.0219996	0.056194	0.404098	0.142118	0.0463696	0.45848	0.183071	0.0933966	0.334912	0.346397	0.157267	1.03619	0.998214	0.999543	1.00046	1.00179	4.694292
9370	-246.3002	-224.7027	-21.59748	198758.4	6.67455	0.159046	0.209177	0.0381619	0.0426581	0.0303923	0.0349773	0.0428292	0.0567457	0.0220533	0.14354	0.00442071	0.111904	0.0208823	0.267257	0.00431199	0.117537	0.0383305	0.05958	0.0530639	0.0490167	0.0263055	0.0747181	0.0356654	0.242875	0.17501	0.0940934	0.265685	0.267337	0.0491898	0.569657	0.665813	0.128397	0.561827	0.99715	0.99927	1.00073	1.00285	4.66246
9380	-241.0868	-226.5608	-14.52596	113939.6	6.82545	0.24065	0.167529	0.0368767	0.024806	0.0429585	0.0882745	0.0676509	0.0773516	0.00972138	0.113155	0.00308301	0.0395515	0.0360599	0.197819	0.00225425	0.00588937	0.0199058	0.0952234	0.0253651	0.0152823	0.0234549	0.156491	0.0881747	0.144195	0.0412492	0.0203051	0.165872	0.137708	0.118625	0.491601	0.356802	0.0642045	0.508906	0.996237	0.999036	1.00096	1.00377	3.626997
9390	-227.9964	-216.4573	-11.53905	118476.5	8.585834	0.243126	0.174786	0.033428	0.0337409	0.080759	0.058444	0.0356841	0.0573078	0.00811378	0.159311	0.00358434	0.0301293	0.0516196	0.125817	0.0106536	0.0229919	0.00821308	0.0437617	0.0466633	0.0210142	0.00657522	0.194411	0.0733242	0.275684	0.0210913	0.0198789	0.147792	0.163046	0.111386	0.375976	0.490054	0.0296306	0.21837	0.99631	0.999054	1.00094	1.0037	3.376367
9400	-242.6969	-223.4309	-19.26595	66567.45	7.806827	0.432724	0.136558	0.0612167	0.068653	0.0398367	0.0346606	0.0447852	0.0268877	0.0135848	0.152935	0.00233249	0.0762748	0.161029	0.0268365	0.0373022	0.0208434	0.014053	0.0176574	0.0418848	0.0119752	0.00595856	0.153666	0.0742568	0.166264	0.0037949	0.0458227	0.504271	0.0578488	0.088104	0.356229	0.741139	0.0267134	0.674842	0.995078	0.998737	1.00125	1.00493	4.32094
9410	-248.0508	-219.2658	-28.78495	74781.01	7.896537	0.421966	0.241592	0.042097	0.0604851	0.0469779	0.0243516	0.0154873	0.0293376	0.0211671	0.207306	0.00667358	0.116461	0.0576337	0.0124734	0.040553	0.0177054	0.0269284	0.0138652	0.129873	0.00299264	0.0136102	0.152786	0.0258858	0.552621	0.00736489	0.102405	0.444759	0.104882	0.0358934	0.616857	1.07335	0.0668191	0.78963	0.995356	0.998809	1.00118	1.00465	5.522793
9420	-242.5787	-218.4076	-24.17109	170377.7	5.128731	0.313161	0.269811	0.0385354	0.0708279	0.0211894	0.00482505	0.0341935	0.032072	0.00632445	0.344469	0.00848403	0.0533229	0.128607	0.012829	0.064826	0.0391545	0.0229704	0.0548915	0.0396099	0.00308702	0.0326592	0.0386324	0.0232064	0.420036	0.00684825	0.0707225	0.230243	0.103168	0.263816	0.423986	1.17109	0.128663	0.45848	0.996922	0.999212	1.00078	1.00308	4.934742
9430	-244.6922	-224.2658	-20.42639	116116.4	6.802682	0.137779	0.166117	0.0963123	0.00589694	0.0189177	0.00342814	0.00621161	0.0260004	0.00496055	0.294334	0.0153307	0.0937339	0.117768	0.0224953	0.0216496	0.061	0.022554	0.186767	0.0282556	0.00933954	0.00811996	0.0341654	0.0378223	0.0956531	0.00826797	0.0489538	0.106238	0.262225	0.800101	0.171374	0.728979	0.313488	0.536728	0.996272	0.999045	1.00095	1.00373	4.490965
9440	-234.4955	-214.7994	-19.69611	134053.7	5.647305	0.340559	0.146331	0.0598625	0.00577556	0.0248745	0.000999051	0.00740212	0.0311219	0.00635051	0.212985	0.0163439	0.046793	0.0406566	0.0159996	0.0384264	0.0669083	0.0742394	0.205382	0.0697326	0.00431581	0.013521	0.0291654	0.0783726	0.0701021	0.00568136	0.0349508	0.201586	0.14827	0.412304	0.0992387	0.669308	0.513328	0.542784	0.99653	0.999111	1.00088	1.00347	4.233671
9450	-243.5558	-223.4895	-20.06633	282531.2	9.576969	0.396748	0.202277	0.0820372	0.0188122	0.0124888	0.00109855	0.0130637	0.0257485	0.012941	0.160492	0.010099	0.044421	0.0321172	0.274301	0.0260065	0.449269	0.0625103	0.0219858	0.0583863	0.00208238	0.00645013	0.0230981	0.0559576	0.056412	0.00985725	0.111941	0.0588098	0.208401	0.177402	0.110376	0.500606	0.409854	0.637029	0.99761	0.999388	1.00061	1.00239	4.273079
9460	-228.4986	-216.9223	-11.57627	909032.3	8.592463	0.151991	0.0938716	0.0536922	0.0210414	0.0260264	0.00938273	0.0126322	0.0251781	0.0124122	0.160781	0.00671844	0.00586204	0.0352692	0.290283	0.0239253	0.148181	0.0972201	0.0321582	0.11692	0.00349188	0.00532557	0.0146914	0.0574092	0.0864266	0.0345687	0.0846221	0.0698555	0.0995146	0.199019	0.40085	0.60049	0.326303	0.0747918	0.998667	0.999659	1.00034	1.00133	3.380904
9470	-230.56	-225.6164	-4.943588	868366.4	10.1841	0.232907	0.0914633	0.0243606	0.0200794	0.0116831	0.00783491	0.00746564	0.0367166	0.00457457	0.092471	0.0098868	0.00526503	0.0156933	0.365911	0.0696341	0.13311	0.0753956	0.0241652	0.0152513	0.00386654	0.0016604	0.0169277	0.0605187	0.17703	0.043911	0.0706447	0.082014	0.130427	0.0820116	0.181684	0.391572	0.189891	0.0446233	0.998636	0.999651	1.00035	1.00136	2.72065
9480	-233.0384	-223.8535	-9.184909	655807.2	11.80661	0.336039	0.0390603	0.0592273	0.0138588	0.0107037	0.00645947	0.00353993	0.0385809	0.0168217	0.0393006	0.00598319	0.0279977	0.00690305	0.0998849	0.0375397	0.234526	0.123705	0.0573445	0.00739642	0.101065	0.00171013	0.0128395	0.168928	0.0949175	0.191303	0.131643	0.00968072	0.20394	0.0326334	0.216245	0.531427	0.191749	0.0387603	0.998431	0.999599	1.0004	1.00157	3.091713
9490	-239.0414	-222.7167	-16.32469	762593.2	10.83954	0.282316	0.0435728	0.0344029	0.0110858	0.0134976	0.00608984	0.00513345	0.0317841	0.0447016	0.133195	0.0183481	0.021266	0.0221818	0.201707	0.0594385	0.253479	0.147676	0.0830923	0.00567311	0.0927852	0.00228673	0.0258655	0.237941	0.0851429	0.591344	0.147987	0.0104623	0.142184	0.00826054	0.277198	0.299092	0.310695	0.134011	0.998545	0.999628	1.00037	1.00146	3.783896
9500	-246.6575	-222.2126	-24.44491	958234.8	4.276109	0.358394	0.0762505	0.0305354	0.0236809	0.00812436	0.0138073	0.0456407	0.0071476	0.0612887	0.248891	0.0319663	0.0306804	0.0444695	0.140714	0.03199	0.364047	0.147045	0.0644379	0.02787	0.0809727	0.00230049	0.00979263	0.0523348	0.0467288	0.297659	0.363629	0.0182274	0.074747	0.0319162	0.642917	0.592592	0.561897	0.0867895	0.998702	0.999668	1.00033	1.0013	4.619485
9510	-247.2232	-225.0082	-22.215	510314.5	5.877751	0.316868	0.176364	0.0150916	0.102113	0.0100931	0.0260842	0.0530648	0.0125189	0.0457926	0.108637	0.0663607	0.0913799	0.0523069	0.100778	0.0720323	0.123675	0.0859158	0.0448683	0.0628834	0.188832	0.000457886	0.00501459	0.153888	0.0648794	0.336166	0.14182	0.0429087	0.264663	0.00932954	0.92959	0.400834	0.555342	0.0523857	0.998221	0.999545	1.00045	1.00178	4.712941
9520	-255.2097	-228.0132	-27.19645	928595.9	6.815431	0.654377	0.151238	0.0305547	0.119544	0.0149512	0.0174568	0.0499565	0.0151481	0.00817354	0.0610722	0.0796821	0.0410633	0.159326	0.0953966	0.0303143	0.0587881	0.0187912	0.0750954	0.0521213	0.141654	0.000213444	0.111679	0.151708	0.109701	0.653506	0.406855	0.0464746	0.198482	0.00669888	0.392111	0.539205	0.943408	0.0498519	0.998681	0.999663	1.00034	1.00132	5.484599
9530	-255.5587	-232.4395	-23.11912	408969.1	9.202899	0.35766	0.135913	0.0265731	0.036544	0.0057662	0.0447044	0.0453305	0.0418188	0.00395229	0.0704461	0.0946111	0.168414	0.142799	0.193901	0.0563204	0.347296	0.0477325	0.0195187	0.0634809	0.388842	0.000936503	0.0604993	0.0607152	0.0846556	0.635809	0.139162	0.078368	0.771806	0.0126081	0.133268	0.145303	0.209643	0.0193505	0.998013	0.999492	1.00051	1.00199	4.643748
9540	-246.1015	-222.8964	-23.20505	628580.1	7.41926	0.253849	0.393192	0.0377642	0.0165961	0.00618607	0.0802451	0.0391098	0.0155846	0.00205105	0.365079	0.0464868	0.033065	0.0420349	0.314274	0.0888144	0.0929012	0.0218801	0.00616835	0.0424982	0.66967	0.00307061	0.289605	0.148893	0.0264319	0.228424	0.0481602	0.0223028	0.63999	0.00742984	0.27286	0.0909834	0.502006	0.013945	0.998397	0.99959	1.00041	1.0016	4.861551
9550	-239.9174	-217.1254	-22.79203	682793.8	7.120291	0.207078	0.273608	0.0334899	0.0198578	0.0139274	0.0496	0.0179726	0.0299861	0.00193725	0.199825	0.108459	0.0185975	0.0166674	0.0675293	0.11904	0.0765024	0.0497242	0.00916397	0.0512558	0.318375	0.00196216	0.1777	0.253886	0.0236491	0.499023	0.026699	0.0180425	0.527824	0.0484117	0.503555	0.166252	0.864624	0.0312201	0.998462	0.999607	1.00039	1.00154	4.825445
9560	-240.3738	-220.2286	-20.14525	326937	6.493779	0.302246	0.180512	0.0218409	0.0499091	0.0214626	0.0358606	0.0195625	0.0347095	0.00401576	0.262198	0.169374	0.0638439	0.0530397	0.0163614	0.131646	0.0371185	0.0516547	0.0267158	0.0634166	0.301207	0.00104168	0.107856	0.711566	0.0340833	0.307596	0.0309286	0.0673005	0.661573	0.0312885	0.120874	0.108499	0.337965	0.0673882	0.997778	0.999431	1.00057	1.00222	4.434653
9570	-245.169	-222.614	-22.55508	464854.6	7.252313	0.277529	0.0817563	0.0132573	0.0356864	0.0852757	0.01998	0.030614	0.0509236	0.00726807	0.284344	0.174104	0.112583	0.0140926	0.0476459	0.0777994	0.0499827	0.0155472	0.0196925	0.0911147	0.155402	0.000290872	0.0348121	1.13173	0.0581545	0.399625	0.0950098	0.0586696	0.30151	0.0666427	0.101636	0.324846	0.5308	0.0365634	0.998136	0.999523	1.00048	1.00186	4.784885
9580	-230.1481	-220.9175	-9.230621	293687.5	8.301898	0.0518776	0.0791457	0.010602	0.0410309	0.0370979	0.0737749	0.00524452	0.028938	0.00483507	0.191851	0.0718128	0.0644214	0.0126442	0.0836924	0.0481798	0.0436858	0.0210518	0.0293193	0.0750785	0.116916	0.000152311	0.0357757	0.357085	0.0472539	0.0999978	0.137235	0.0247031	0.294029	0.0394468	0.025922	0.459594	0.37649	0.0980627	0.997655	0.9994	1.0006	1.00235	3.086946
9590	-224.6625	-220.9025	-3.75999	622548.4	16.46117	0.1104	0.102974	0.0117341	0.0251237	0.035319	0.0341884	0.00254364	0.0106963	0.00824641	0.102282	0.0832401	0.0796671	0.0596438	0.0616027	0.0353152	0.0248657	0.00928035	0.0187262	0.0829388	0.053113	0.00029897	0.0522477	0.40344	0.00284595	0.0262137	0.0902182	0.03575	0.244385	0.0534997	0.0824501	0.296696	0.142243	0.115458	0.998389	0.999588	1.00041	1.00161	2.497647
9600	-233.7575	-224.1434	-9.61409	400804.6	12.80691	0.183192	0.0638793	0.0197235	0.0306921	0.00758027	0.0406415	0.0145574	0.00580019	0.015521	0.296914	0.0838657	0.0547798	0.0327548	0.0287518	0.103644	0.0424834	0.00826981	0.00789804	0.0410885	0.033276	0.000328946	0.0497035	0.485979	0.00680994	0.143756	0.0822766	0.0233154	0.300621	0.0763676	0.143668	0.297312	0.218726	0.133498	0.997993	0.999486	1.00051	1.00201	3.077675
9610	-231.4104	-224.0591	-7.351275	672453.2	12.86543	0.413405	0.0924951	0.00879008	0.0255153	0.0143973	0.0841742	0.0205885	0.0175183	0.0177536	0.238164	0.0814577	0.052474	0.0428766	0.0917082	0.048824	0.0134079	0.00475731	0.0209335	0.0349079	0.0600878	0.000454954	0.0420276	0.246402	0.00757994	0.0242088	0.144689	0.0206467	0.118858	0.0761306	0.0518135	0.419027	0.0696222	0.292879	0.99845	0.999604	1.0004	1.00155	2.898576
9620	-228.8894	-219.9311	-8.958318	796562.2	10.93093	0.225222	0.384496	0.00678489	0.0486522	0.00426049	0.0216894	0.0146644	0.0158707	0.011602	0.140865	0.0734785	0.0638095	0.0977246	0.0427206	0.12483	0.0217663	0.00341313	0.0151608	0.0261553	0.0924601	0.00180017	0.0299655	0.757833	0.0086594	0.0159113	0.0746368	0.00803781	0.0480802	0.105852	0.0308148	0.278376	0.0459529	0.260489	0.998576	0.999636	1.00036	1.00142	3.102033
9630	-233.1611	-216.2674	-16.89368	575555.3	7.215027	0.362714	0.215231	0.018478	0.0283421	0.0156932	0.00390081	0.00983674	0.0421365	0.00356664	0.256909	0.0587742	0.0725021	0.0971372	0.23018	0.0920278	0.0118786	0.00270683	0.00561277	0.0338217	0.0314983	0.00122786	0.0835416	0.789503	0.0225746	0.0561651	0.080852	0.00417972	0.0586764	0.304952	0.0262405	0.37934	0.0562812	0.545923	0.998325	0.999572	1.00043	1.00168	4.002403
9640	-254.1637	-228.792	-25.37168	808815	9.479547	0.738049	0.535967	0.045341	0.0165742	0.031908	0.00295768	0.00680418	0.10295	0.00604774	0.264594	0.0561391	0.125657	0.0680362	0.353376	0.154088	0.00963745	0.00351353	0.00536533	0.0644512	0.044348	0.00242269	0.159209	0.633694	0.0328014	0.0739096	0.0789385	0.00281474	0.0451871	0.306147	0.0116373	0.509854	0.056878	0.293821	0.998587	0.999639	1.00036	1.00141	4.843119
9650	-241.2834	-220.0809	-21.20249	425001.8	8.184412	0.327712	0.206169	0.0645989	0.0242035	0.0144632	0.00277878	0.00588466	0.0673332	0.0046467	0.39775	0.0360728	0.0454298	0.0385926	0.31358	0.135083	0.0488263	0.00278179	0.00592443	0.0816066	0.100918	0.00229077	0.0679666	0.81762	0.0915654	0.093274	0.13922	0.00182646	0.0475087	0.272281	0.0196992	0.173859	0.0941241	0.793835	0.998051	0.999501	1.0005	1.00195	4.539427
9660	-243.01	-221.0674	-21.9426	794613.6	6.936024	0.803834	0.140156	0.108115	0.0190167	0.0208617	0.00296431	0.00863405	0.0139644	0.00799476	0.28045	0.0374845	0.0166017	0.0348666	0.483734	0.132733	0.020541	0.00203777	0.0107987	0.274248	0.0696014	0.000648061	0.020544	0.596925	0.202756	0.248608	0.136475	0.00331305	0.0284827	0.419713	0.0378915	0.0774479	0.0442605	0.406037	0.998574	0.999635	1.00036	1.00143	4.711739
9670	-231.4233	-218.6625	-12.76083	514062	9.458963	0.564774	0.544563	0.035607	0.0441861	0.0427288	0.0170859	0.00617044	0.0172011	0.00355802	0.105031	0.0643292	0.0449244	0.0470256	0.118921	0.0223681	0.042912	0.00169199	0.014754	0.345388	0.0293365	0.00257142	0.00710297	0.362992	0.0349209	0.125192	0.0547918	0.0131503	0.0734195	0.231484	0.0373575	0.0774964	0.0111221	0.369134	0.998228	0.999547	1.00045	1.00177	3.513292
9680	-241.3476	-227.9029	-13.44474	872213.6	11.31492	0.410163	0.374788	0.144118	0.0686609	0.0272604	0.0161343	0.00239575	0.0355563	0.00878461	0.203406	0.195684	0.07666	0.0697168	0.104354	0.0856229	0.0820856	0.000706307	0.0254321	0.340632	0.0559683	0.0172975	0.00734568	0.210352	0.071733	0.110082	0.103797	0.0132326	0.100729	0.122961	0.0242934	0.147862	0.00909699	0.220261	0.998639	0.999652	1.00035	1.00136	3.487173
9690	-240.0992	-221.5586	-18.54067	968350.4	7.583818	0.344076	0.337715	0.0525355	0.0596164	0.0182111	0.0987858	0.00911292	0.0300072	0.0166287	0.27121	0.161703	0.183676	0.0306987	0.121237	0.0610165	0.0933936	0.000738411	0.0967431	0.473639	0.0284199	0.0275587	0.0207411	0.400147	0.0720155	0.0845859	0.0580216	0.0208716	0.0806484	0.0474818	0.225378	0.419959	0.00485137	0.280714	0.998709	0.99967	1.00033	1.00129	4.232137
9700	-253.1715	-245.3369	-7.834549	674386.3	12.69006	0.130849	0.120895	0.066977	0.0510514	0.0241022	0.0944962	0.0134695	0.0129674	0.0717733	0.176307	0.0824269	0.0754165	0.00638324	0.289899	0.112201	0.0681378	0.00236698	0.0375749	0.230927	0.0331594	0.0532119	0.050702	0.31344	0.081981	0.0696345	0.0389351	0.0258985	0.0475373	0.100505	0.125638	0.101281	0.0107576	0.222887	0.998453	0.999604	1.00039	1.00155	2.943789
9710	-255.8232	-232.9383	-22.88484	989445.4	8.222236	0.454563	0.0896054	0.0390593	0.0804237	0.00911838	0.0504284	0.0428432	0.0154494	0.058439	0.294495	0.132565	0.099998	0.00177147	0.652148	0.140463	0.0501809	0.00503261	0.121262	0.466952	0.0125324	0.0435912	0.0272587	0.786928	0.0392807	0.123639	0.126526	0.0206797	0.0452068	0.0307048	0.0549991	0.240848	0.00447146	0.379274	0.998722	0.999673	1.00033	1.00128	4.740739
9720	-233.6325	-218.3346	-15.29783	696802.5	6.446737	0.338952	0.03305	0.0396051	0.0193442	0.00193813	0.0137926	0.0696005	0.0116574	0.0237194	0.242364	0.100571	0.109099	0.0015452	0.174985	0.0740224	0.046953	0.00571346	0.0488434	0.540307	0.0293206	0.0544231	0.0341068	0.578226	0.0304686	0.221713	0.0633788	0.073811	0.0690288	0.111925	0.082938	0.148846	0.00471828	0.28037	0.998478	0.999611	1.00039	1.00152	3.679338
9730	-232.6258	-217.0418	-15.58392	496660.8	9.907399	0.248306	0.0966381	0.174124	0.0536834	0.00288502	0.0100406	0.0316039	0.0047442	0.00621425	0.193582	0.079174	0.172803	0.00655033	0.0341905	0.0699646	0.132877	0.00923848	0.0318892	0.471088	0.00829027	0.112826	0.0257542	0.480826	0.0293648	0.230458	0.166991	0.0872655	0.0198745	0.110993	0.187643	0.0105076	0.0029855	0.481071	0.998197	0.999539	1.00046	1.0018	3.784448
9740	-237.219	-218.1081	-19.11095	833654.8	9.502009	0.240417	0.0372086	0.0975372	0.0203735	0.0117489	0.00825136	0.00691437	0.0119175	0.00634395	0.143226	0.266915	0.136129	0.00499527	0.0498888	0.023463	0.139712	0.0370407	0.0493165	0.47769	0.0101127	0.0853778	0.0292863	0.745006	0.0307254	0.551018	0.125869	0.038414	0.0255237	0.0337152	0.0528541	0.0302923	0.00377456	0.649473	0.998608	0.999644	1.00036	1.00139	4.180531
9750	-238.3316	-224.0603	-14.27136	751962.1	9.036723	0.454894	0.0293689	0.104623	0.0171655	0.0560395	0.0244087	0.0129067	0.00961782	0.00798331	0.236945	0.137225	0.0748035	0.00703436	0.0522107	0.108233	0.16316	0.0504983	0.111618	0.26654	0.0293418	0.0436288	0.0136959	0.475272	0.0351977	0.174539	0.0440799	0.0410247	0.0361333	0.0376575	0.0839241	0.0261628	0.0115369	0.709718	0.998535	0.999625	1.00037	1.00147	3.687188
9760	-234.871	-228.8331	-6.037848	673859.9	12.25619	0.253934	0.0153557	0.0542185	0.0131966	0.0830005	0.0158332	0.0104954	0.0540643	0.0177302	0.11026	0.0665163	0.0283418	0.00639847	0.132249	0.0714572	0.0641238	0.0616759	0.0534057	0.207219	0.0450304	0.0438355	0.0109388	0.253181	0.0653689	0.165993	0.0756219	0.0899045	0.0346372	0.11287	0.153468	0.00595594	0.0104929	0.428044	0.998452	0.999604	1.0004	1.00155	2.814817
9770	-234.2827	-224.82	-9.462762	793753.5	8.74806	0.195757	0.0320689	0.044181	0.0232718	0.0261767	0.0133619	0.0194125	0.0451052	0.0298896	0.136075	0.0282475	0.0364174	0.0105011	0.0490454	0.0179007	0.0706875	0.0576244	0.0550692	0.228562	0.128688	0.0436061	0.0112722	0.716856	0.0251023	0.219497	0.0536776	0.0585323	0.0415627	0.16475	0.115927	0.00460313	0.0437499	0.396136	0.998574	0.999635	1.00036	1.00143	3.143314
9780	-230.3678	-216.0746	-14.29311	745995.6	7.523705	0.22212	0.0452935	0.0260318	0.0201055	0.0153812	0.00643317	0.0284944	0.0176347	0.0278349	0.171556	0.0602163	0.0285051	0.00491709	0.0347965	0.0620882	0.107317	0.0530421	0.0845886	0.390204	0.053634	0.100047	0.0310913	0.235242	0.0159489	0.371429	0.0862006	0.0284127	0.0736577	0.127986	0.106678	0.00835129	0.0857676	0.937081	0.998529	0.999624	1.00038	1.00147	3.668087
9790	-239.8061	-216.2229	-23.58322	630387.7	7.91427	0.350411	0.189223	0.0646483	0.0152395	0.0279183	0.00275131	0.0573949	0.0194053	0.0178941	0.0752677	0.0515144	0.117839	0.00278735	0.0202201	0.0727125	0.0941414	0.0427746	0.0571946	0.979952	0.0858393	0.113375	0.0507618	0.147379	0.0232019	0.515687	0.110222	0.0195234	0.0537924	0.490206	0.0428076	0.00847144	0.169087	0.772422	0.9984	0.999591	1.00041	1.0016	4.862064
